id,cycle,setting1,setting2,setting3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,RUL
18.0,259.0,-0.0018,0.0004,100.0,518.67,642.46,1580.42,1393.22,14.62,21.57,554.12,2387.99,9053.43,1.3,47.15,521.48,2388.0,8136.27,8.374,0.03,391.0,2388.0,100.0,39.13,23.3331,188.0
18.0,260.0,-0.0045,-0.0002,100.0,518.67,641.75,1584.29,1395.22,14.62,21.57,553.45,2387.93,9057.54,1.3,47.24,521.89,2387.99,8140.64,8.3509,0.03,392.0,2388.0,100.0,39.06,23.4248,187.0
18.0,261.0,-0.0057,0.0003,100.0,518.67,642.77,1582.04,1392.54,14.62,21.57,553.87,2387.98,9060.66,1.3,47.1,522.14,2387.98,8139.59,8.3505,0.03,392.0,2388.0,100.0,38.99,23.4749,186.0
18.0,262.0,-0.0003,-0.0005,100.0,518.67,641.98,1584.79,1392.08,14.62,21.57,553.8,2387.99,9061.46,1.3,47.06,522.02,2387.97,8137.6,8.3688,0.03,389.0,2388.0,100.0,38.93,23.3318,185.0
18.0,263.0,0.0008,-0.0005,100.0,518.67,642.28,1588.02,1395.67,14.62,21.56,553.31,2387.99,9053.49,1.3,47.02,522.23,2388.0,8141.65,8.3835,0.03,389.0,2388.0,100.0,39.03,23.4623,184.0
18.0,264.0,0.0002,0.0003,100.0,518.67,641.75,1586.79,1395.86,14.62,21.57,554.17,2387.95,9055.12,1.3,46.97,521.51,2387.93,8135.9,8.3523,0.03,390.0,2388.0,100.0,39.08,23.3995,183.0
18.0,265.0,-0.0019,-0.0005,100.0,518.67,641.56,1585.37,1391.46,14.62,21.56,553.57,2387.97,9059.33,1.3,47.07,521.97,2387.95,8140.38,8.3661,0.03,391.0,2388.0,100.0,39.14,23.3213,182.0
18.0,266.0,0.0034,-0.0003,100.0,518.67,642.27,1580.55,1402.61,14.62,21.56,553.98,2387.99,9052.69,1.3,47.08,521.72,2387.92,8139.81,8.3618,0.03,390.0,2388.0,100.0,39.01,23.35,181.0
18.0,267.0,0.0048,0.0001,100.0,518.67,642.07,1585.2,1406.64,14.62,21.57,554.89,2387.96,9055.14,1.3,47.2,521.91,2387.97,8140.89,8.3547,0.03,390.0,2388.0,100.0,38.97,23.4477,180.0
18.0,268.0,-0.0013,0.0002,100.0,518.67,642.09,1590.81,1389.27,14.62,21.56,554.24,2387.91,9053.02,1.3,47.27,521.63,2387.95,8133.72,8.3967,0.03,391.0,2388.0,100.0,38.92,23.4458,179.0
18.0,269.0,0.003,-0.0004,100.0,518.67,641.68,1581.87,1402.11,14.62,21.56,553.6,2388.01,9057.67,1.3,47.34,521.94,2387.94,8144.69,8.3711,0.03,392.0,2388.0,100.0,39.08,23.4571,178.0
18.0,270.0,-0.0012,-0.0001,100.0,518.67,641.84,1584.76,1399.89,14.62,21.56,553.77,2387.95,9049.61,1.3,47.08,522.04,2387.99,8135.19,8.3877,0.03,391.0,2388.0,100.0,39.01,23.4562,177.0
18.0,271.0,0.0024,0.0002,100.0,518.67,642.03,1581.57,1392.61,14.62,21.56,554.14,2387.98,9053.87,1.3,47.17,521.76,2388.01,8142.07,8.3584,0.03,391.0,2388.0,100.0,38.98,23.4481,176.0
18.0,272.0,0.0007,0.0,100.0,518.67,642.16,1582.43,1395.13,14.62,21.57,553.98,2387.98,9059.93,1.3,47.19,522.08,2387.96,8132.85,8.3832,0.03,391.0,2388.0,100.0,38.92,23.3177,175.0
18.0,273.0,-0.0007,-0.0003,100.0,518.67,642.13,1581.86,1397.23,14.62,21.56,554.25,2387.97,9056.93,1.3,47.19,521.8,2388.0,8130.71,8.3581,0.03,393.0,2388.0,100.0,39.06,23.456,174.0
18.0,274.0,-0.0015,-0.0004,100.0,518.67,641.97,1582.71,1386.13,14.62,21.56,553.35,2387.93,9053.52,1.3,47.14,522.13,2388.01,8141.64,8.3366,0.03,390.0,2388.0,100.0,39.11,23.3686,173.0
18.0,275.0,0.0021,0.0,100.0,518.67,642.22,1584.82,1398.0,14.62,21.56,553.95,2387.93,9055.86,1.3,47.11,521.46,2387.97,8136.36,8.3804,0.03,392.0,2388.0,100.0,39.05,23.3826,172.0
18.0,276.0,-0.0007,-0.0,100.0,518.67,642.55,1580.47,1398.72,14.62,21.56,553.43,2387.97,9063.2,1.3,46.88,521.75,2387.98,8137.0,8.3988,0.03,390.0,2388.0,100.0,39.01,23.2878,171.0
18.0,277.0,-0.001,-0.0004,100.0,518.67,642.08,1587.44,1397.27,14.62,21.56,554.0,2387.97,9053.26,1.3,47.13,521.91,2388.02,8140.19,8.3707,0.03,391.0,2388.0,100.0,39.0,23.4262,170.0
18.0,278.0,0.0002,0.0001,100.0,518.67,641.78,1589.46,1401.85,14.62,21.56,553.67,2387.97,9051.85,1.3,47.14,522.09,2387.97,8136.83,8.3863,0.03,390.0,2388.0,100.0,39.05,23.3333,169.0
18.0,279.0,-0.0002,-0.0004,100.0,518.67,642.09,1585.35,1395.53,14.62,21.56,553.42,2387.95,9050.86,1.3,46.96,521.35,2387.97,8140.45,8.3682,0.03,392.0,2388.0,100.0,39.23,23.4228,168.0
18.0,280.0,-0.0021,0.0003,100.0,518.67,641.86,1578.21,1401.73,14.62,21.56,553.9,2387.93,9048.73,1.3,47.01,521.65,2388.0,8132.62,8.3822,0.03,393.0,2388.0,100.0,38.98,23.3703,167.0
18.0,281.0,-0.0002,-0.0003,100.0,518.67,642.3,1586.56,1400.31,14.62,21.56,554.53,2387.98,9054.82,1.3,47.19,521.86,2387.98,8139.19,8.3667,0.03,392.0,2388.0,100.0,39.17,23.357,166.0
18.0,282.0,-0.0021,-0.0,100.0,518.67,641.98,1583.0,1403.13,14.62,21.56,554.79,2387.98,9050.7,1.3,47.19,522.76,2387.99,8138.9,8.3679,0.03,390.0,2388.0,100.0,39.01,23.3722,165.0
18.0,283.0,0.0012,-0.0005,100.0,518.67,641.99,1591.98,1398.93,14.62,21.56,554.22,2387.94,9050.41,1.3,47.16,522.04,2387.99,8136.31,8.3557,0.03,390.0,2388.0,100.0,39.02,23.3869,164.0
18.0,284.0,0.0007,-0.0003,100.0,518.67,642.49,1584.06,1401.7,14.62,21.57,554.14,2387.97,9055.69,1.3,47.23,522.92,2387.96,8137.09,8.3447,0.03,393.0,2388.0,100.0,39.06,23.3791,163.0
18.0,285.0,-0.003,0.0002,100.0,518.67,641.86,1583.37,1397.93,14.62,21.56,553.97,2387.97,9056.09,1.3,47.29,521.99,2387.98,8138.73,8.3826,0.03,391.0,2388.0,100.0,39.24,23.3706,162.0
18.0,286.0,0.001,-0.0004,100.0,518.67,642.07,1580.61,1392.74,14.62,21.56,554.35,2387.98,9061.59,1.3,46.95,522.51,2387.99,8141.11,8.3601,0.03,392.0,2388.0,100.0,39.07,23.4273,161.0
18.0,287.0,-0.0002,-0.0001,100.0,518.67,642.04,1582.85,1395.14,14.62,21.57,554.18,2388.01,9057.72,1.3,47.3,521.96,2387.98,8133.82,8.3963,0.03,392.0,2388.0,100.0,39.19,23.367,160.0
18.0,288.0,-0.0061,0.0003,100.0,518.67,642.08,1585.96,1406.47,14.62,21.57,554.56,2387.96,9057.05,1.3,47.21,522.35,2387.98,8141.89,8.3583,0.03,390.0,2388.0,100.0,39.15,23.4599,159.0
18.0,289.0,0.0026,-0.0001,100.0,518.67,642.16,1580.87,1397.67,14.62,21.57,554.18,2388.04,9058.87,1.3,47.33,522.4,2387.98,8141.7,8.394,0.03,392.0,2388.0,100.0,39.09,23.5138,158.0
18.0,290.0,0.0007,-0.0004,100.0,518.67,641.75,1586.13,1401.17,14.62,21.57,554.62,2387.99,9054.27,1.3,47.13,523.05,2388.05,8142.17,8.3865,0.03,392.0,2388.0,100.0,39.09,23.4941,157.0
18.0,291.0,0.005,-0.0001,100.0,518.67,642.09,1589.8,1390.41,14.62,21.56,554.48,2388.03,9061.76,1.3,47.16,522.43,2388.03,8136.93,8.3807,0.03,393.0,2388.0,100.0,39.24,23.2966,156.0
18.0,292.0,-0.0002,-0.0,100.0,518.67,642.13,1587.13,1398.88,14.62,21.56,554.29,2388.0,9050.91,1.3,46.93,521.37,2388.01,8141.24,8.3662,0.03,392.0,2388.0,100.0,39.19,23.3595,155.0
18.0,293.0,0.003,0.0004,100.0,518.67,642.06,1580.03,1396.5,14.62,21.56,554.71,2387.99,9052.35,1.3,47.23,522.2,2387.99,8135.36,8.3727,0.03,391.0,2388.0,100.0,39.12,23.3924,154.0
18.0,294.0,-0.001,0.0004,100.0,518.67,642.11,1584.28,1399.81,14.62,21.56,554.35,2387.96,9054.65,1.3,47.23,522.92,2387.95,8138.6,8.3832,0.03,392.0,2388.0,100.0,38.87,23.5576,153.0
18.0,295.0,0.0008,0.0002,100.0,518.67,642.07,1581.56,1400.18,14.62,21.56,554.87,2388.0,9057.45,1.3,47.19,521.99,2388.05,8138.06,8.3627,0.03,391.0,2388.0,100.0,39.03,23.4024,152.0
18.0,296.0,-0.0007,-0.0005,100.0,518.67,641.72,1587.2,1402.14,14.62,21.56,554.6,2387.98,9054.87,1.3,47.16,522.27,2387.99,8141.46,8.3159,0.03,392.0,2388.0,100.0,38.87,23.3324,151.0
18.0,297.0,0.0021,-0.0005,100.0,518.67,642.13,1583.69,1394.77,14.62,21.56,554.73,2388.06,9059.26,1.3,47.23,523.18,2388.04,8133.18,8.388,0.03,391.0,2388.0,100.0,39.05,23.4394,150.0
18.0,298.0,-0.0014,0.0002,100.0,518.67,642.3,1579.35,1401.57,14.62,21.56,555.42,2388.0,9057.02,1.3,47.21,523.06,2387.97,8137.11,8.3837,0.03,390.0,2388.0,100.0,39.14,23.3868,149.0
18.0,299.0,-0.0022,-0.0,100.0,518.67,641.93,1581.51,1399.6,14.62,21.56,554.4,2387.94,9056.02,1.3,47.28,522.43,2387.98,8140.55,8.3617,0.03,390.0,2388.0,100.0,39.1,23.5658,148.0
18.0,300.0,0.0002,0.0002,100.0,518.67,641.62,1584.94,1404.19,14.62,21.56,555.19,2388.03,9056.52,1.3,47.27,522.05,2387.99,8138.96,8.3579,0.03,392.0,2388.0,100.0,39.23,23.4596,147.0
18.0,301.0,-0.0002,0.0004,100.0,518.67,642.21,1587.95,1391.73,14.62,21.56,555.31,2388.06,9059.26,1.3,47.22,522.53,2388.0,8134.65,8.3846,0.03,390.0,2388.0,100.0,39.03,23.5621,146.0
18.0,302.0,0.0029,0.0003,100.0,518.67,642.64,1588.05,1389.89,14.62,21.56,554.18,2388.01,9053.82,1.3,47.06,522.34,2388.02,8136.81,8.3775,0.03,393.0,2388.0,100.0,39.16,23.4117,145.0
18.0,303.0,0.0049,0.0002,100.0,518.67,641.74,1586.18,1396.48,14.62,21.56,553.78,2387.97,9053.87,1.3,47.07,522.49,2387.99,8135.26,8.3464,0.03,390.0,2388.0,100.0,39.01,23.3312,144.0
18.0,304.0,0.0047,-0.0003,100.0,518.67,641.91,1581.7,1400.75,14.62,21.56,554.53,2387.94,9060.99,1.3,47.2,522.92,2388.01,8145.65,8.3857,0.03,392.0,2388.0,100.0,38.95,23.3516,143.0
18.0,305.0,-0.001,-0.0003,100.0,518.67,642.45,1574.52,1392.28,14.62,21.56,555.07,2388.01,9055.82,1.3,47.27,522.55,2388.04,8141.59,8.3696,0.03,390.0,2388.0,100.0,39.15,23.358,142.0
18.0,306.0,0.0011,0.0001,100.0,518.67,641.91,1590.77,1396.23,14.62,21.56,554.48,2388.05,9060.08,1.3,47.07,522.58,2388.0,8140.99,8.3567,0.03,393.0,2388.0,100.0,39.11,23.3232,141.0
18.0,307.0,0.0019,0.0004,100.0,518.67,641.34,1593.49,1401.81,14.62,21.56,554.38,2388.02,9064.1,1.3,47.35,523.39,2387.95,8138.6,8.3676,0.03,389.0,2388.0,100.0,39.17,23.4546,140.0
18.0,308.0,-0.0018,-0.0004,100.0,518.67,642.27,1583.99,1401.23,14.62,21.56,554.39,2387.97,9052.74,1.3,47.01,522.68,2387.97,8142.36,8.3288,0.03,389.0,2388.0,100.0,39.0,23.3816,139.0
18.0,309.0,-0.0063,0.0004,100.0,518.67,642.41,1583.72,1396.12,14.62,21.56,555.48,2388.0,9059.23,1.3,47.28,522.85,2387.97,8143.39,8.3386,0.03,392.0,2388.0,100.0,39.09,23.418,138.0
18.0,310.0,0.0032,-0.0004,100.0,518.67,642.18,1584.73,1402.73,14.62,21.56,555.31,2388.02,9054.17,1.3,47.36,523.26,2387.98,8136.44,8.3668,0.03,391.0,2388.0,100.0,39.05,23.3888,137.0
18.0,311.0,-0.0005,-0.0001,100.0,518.67,642.05,1585.39,1398.58,14.62,21.56,555.92,2388.04,9066.42,1.3,47.34,522.95,2388.01,8141.93,8.3621,0.03,391.0,2388.0,100.0,38.99,23.4339,136.0
18.0,312.0,-0.0036,0.0003,100.0,518.67,642.17,1586.07,1402.85,14.62,21.56,555.09,2388.0,9063.84,1.3,47.18,522.83,2388.03,8142.08,8.3991,0.03,392.0,2388.0,100.0,38.96,23.5335,135.0
18.0,313.0,0.0028,0.0002,100.0,518.67,642.6,1580.67,1395.56,14.62,21.56,555.02,2388.01,9056.55,1.3,47.04,522.21,2387.95,8141.82,8.3733,0.03,392.0,2388.0,100.0,39.03,23.3655,134.0
18.0,314.0,0.0008,-0.0004,100.0,518.67,642.06,1578.5,1394.85,14.62,21.56,555.35,2388.0,9058.86,1.3,47.16,522.91,2388.0,8137.31,8.3901,0.03,391.0,2388.0,100.0,38.92,23.5037,133.0
18.0,315.0,0.0011,0.0003,100.0,518.67,642.11,1589.71,1394.31,14.62,21.56,554.87,2388.02,9058.24,1.3,47.36,523.38,2388.02,8140.96,8.3771,0.03,392.0,2388.0,100.0,39.13,23.3837,132.0
18.0,316.0,-0.0047,0.0003,100.0,518.67,642.57,1590.05,1402.86,14.62,21.56,555.54,2387.99,9060.59,1.3,47.16,523.47,2388.06,8141.92,8.3448,0.03,392.0,2388.0,100.0,39.19,23.4652,131.0
18.0,317.0,-0.0013,-0.0003,100.0,518.67,642.22,1586.46,1397.83,14.62,21.56,555.15,2388.05,9059.45,1.3,47.07,522.94,2388.0,8148.39,8.3284,0.03,392.0,2388.0,100.0,39.04,23.4109,130.0
18.0,318.0,-0.0006,-0.0003,100.0,518.67,642.19,1590.93,1400.84,14.62,21.56,555.29,2388.0,9054.67,1.3,47.23,523.19,2388.06,8143.23,8.3396,0.03,391.0,2388.0,100.0,39.05,23.5274,129.0
18.0,319.0,0.0011,0.0001,100.0,518.67,641.81,1576.66,1396.2,14.62,21.57,555.5,2387.99,9069.38,1.3,47.28,524.39,2388.03,8142.67,8.319,0.03,392.0,2388.0,100.0,39.05,23.4485,128.0
18.0,320.0,-0.0005,-0.0004,100.0,518.67,642.29,1582.8,1395.42,14.62,21.56,555.63,2388.06,9060.41,1.3,47.32,522.73,2387.99,8145.22,8.3567,0.03,392.0,2388.0,100.0,39.07,23.4448,127.0
18.0,321.0,-0.0028,0.0005,100.0,518.67,641.85,1583.69,1398.37,14.62,21.56,555.8,2388.02,9063.06,1.3,47.36,523.86,2387.99,8140.41,8.3622,0.03,392.0,2388.0,100.0,39.16,23.4428,126.0
18.0,322.0,-0.0003,0.0001,100.0,518.67,642.53,1587.58,1398.09,14.62,21.56,555.46,2388.04,9061.17,1.3,47.35,523.53,2388.02,8145.79,8.3608,0.03,393.0,2388.0,100.0,39.17,23.4214,125.0
18.0,323.0,0.0013,-0.0003,100.0,518.67,642.39,1590.92,1404.13,14.62,21.56,555.49,2388.05,9056.02,1.3,47.27,522.93,2388.02,8144.67,8.3628,0.03,392.0,2388.0,100.0,39.17,23.3863,124.0
18.0,324.0,-0.0007,-0.0004,100.0,518.67,642.55,1580.78,1393.65,14.62,21.56,555.63,2388.04,9063.83,1.3,47.15,522.83,2388.09,8145.28,8.3427,0.03,391.0,2388.0,100.0,39.16,23.4548,123.0
18.0,325.0,0.002,0.0004,100.0,518.67,642.24,1577.84,1401.05,14.62,21.56,555.3,2388.05,9058.12,1.3,47.18,523.34,2388.02,8139.81,8.3243,0.03,391.0,2388.0,100.0,39.16,23.4581,122.0
18.0,326.0,0.0039,0.0002,100.0,518.67,642.65,1584.53,1403.29,14.62,21.56,555.93,2388.05,9056.68,1.3,47.22,523.52,2387.98,8145.5,8.3783,0.03,391.0,2388.0,100.0,39.06,23.462,121.0
18.0,327.0,-0.0034,-0.0002,100.0,518.67,642.18,1585.19,1396.6,14.62,21.56,555.42,2388.08,9064.05,1.3,47.26,523.33,2388.08,8143.84,8.3876,0.03,392.0,2388.0,100.0,39.06,23.4956,120.0
18.0,328.0,-0.0041,0.0002,100.0,518.67,642.63,1584.76,1400.15,14.62,21.56,555.3,2388.0,9057.65,1.3,47.22,523.25,2388.05,8149.56,8.3331,0.03,393.0,2388.0,100.0,39.27,23.4186,119.0
18.0,329.0,0.0016,-0.0,100.0,518.67,642.51,1591.36,1398.52,14.62,21.56,556.02,2387.99,9065.63,1.3,47.41,524.04,2388.02,8140.89,8.3355,0.03,391.0,2388.0,100.0,38.91,23.2958,118.0
18.0,330.0,-0.0004,-0.0003,100.0,518.67,642.24,1594.64,1402.63,14.62,21.56,556.63,2388.08,9062.31,1.3,47.29,523.96,2388.07,8142.89,8.3418,0.03,393.0,2388.0,100.0,39.09,23.5673,117.0
18.0,331.0,0.0,-0.0003,100.0,518.67,642.24,1583.1,1401.29,14.62,21.56,555.81,2388.01,9059.51,1.3,47.29,523.57,2388.1,8140.95,8.3856,0.03,391.0,2388.0,100.0,39.14,23.612,116.0
18.0,332.0,0.0013,0.0004,100.0,518.67,641.88,1594.11,1395.82,14.62,21.56,555.69,2388.06,9061.89,1.3,47.31,523.92,2388.03,8150.56,8.378,0.03,392.0,2388.0,100.0,39.06,23.4827,115.0
18.0,333.0,-0.0025,-0.0004,100.0,518.67,642.56,1583.8,1397.29,14.62,21.56,555.82,2388.03,9074.52,1.3,47.28,523.76,2388.07,8150.1,8.3374,0.03,393.0,2388.0,100.0,39.13,23.3931,114.0
18.0,334.0,0.0003,0.0002,100.0,518.67,641.82,1582.16,1399.92,14.62,21.56,555.81,2388.06,9062.58,1.3,47.23,523.69,2387.98,8145.52,8.3534,0.03,392.0,2388.0,100.0,38.94,23.4842,113.0
18.0,335.0,-0.0025,-0.0002,100.0,518.67,642.07,1580.6,1404.04,14.62,21.57,556.5,2388.07,9067.63,1.3,47.39,524.69,2388.06,8140.37,8.349,0.03,393.0,2388.0,100.0,39.05,23.4509,112.0
18.0,336.0,-0.0031,-0.0003,100.0,518.67,642.2,1591.39,1401.37,14.62,21.57,557.18,2388.06,9072.85,1.3,47.36,523.8,2388.02,8148.35,8.3237,0.03,391.0,2388.0,100.0,39.09,23.4575,111.0
18.0,337.0,-0.0038,0.0002,100.0,518.67,642.27,1589.09,1405.67,14.62,21.56,555.95,2388.0,9066.84,1.3,47.22,524.1,2388.01,8148.02,8.3322,0.03,392.0,2388.0,100.0,39.08,23.5271,110.0
18.0,338.0,-0.0005,-0.0001,100.0,518.67,642.47,1587.01,1398.48,14.62,21.56,556.25,2388.1,9068.48,1.3,47.37,524.61,2388.02,8146.63,8.3518,0.03,394.0,2388.0,100.0,39.2,23.4689,109.0
18.0,339.0,-0.0016,-0.0004,100.0,518.67,642.35,1583.72,1398.88,14.62,21.56,555.67,2388.06,9065.35,1.3,47.37,523.9,2388.02,8148.31,8.3749,0.03,393.0,2388.0,100.0,39.24,23.532,108.0
18.0,340.0,0.0012,-0.0003,100.0,518.67,642.15,1585.19,1405.81,14.62,21.56,556.8,2388.05,9056.73,1.3,47.28,524.2,2388.08,8146.21,8.3268,0.03,392.0,2388.0,100.0,39.09,23.5072,107.0
18.0,341.0,0.0024,0.0003,100.0,518.67,642.53,1584.56,1401.35,14.62,21.56,556.72,2388.08,9059.75,1.3,47.31,524.46,2388.05,8147.62,8.346,0.03,392.0,2388.0,100.0,39.06,23.3617,106.0
18.0,342.0,-0.0021,0.0002,100.0,518.67,642.31,1587.72,1399.3,14.62,21.57,556.74,2388.11,9066.3,1.3,47.49,524.8,2388.05,8145.6,8.3659,0.03,392.0,2388.0,100.0,39.25,23.3692,105.0
18.0,343.0,-0.0011,0.0002,100.0,518.67,642.1,1582.12,1399.9,14.62,21.56,557.02,2388.08,9071.62,1.3,47.37,524.25,2388.11,8144.21,8.3308,0.03,392.0,2388.0,100.0,39.12,23.5216,104.0
18.0,344.0,-0.0036,0.0003,100.0,518.67,642.35,1585.6,1395.54,14.62,21.56,556.79,2388.05,9063.88,1.3,47.31,524.47,2388.08,8149.73,8.3479,0.03,393.0,2388.0,100.0,39.04,23.5227,103.0
18.0,345.0,-0.0017,-0.0,100.0,518.67,642.68,1589.2,1400.3,14.62,21.56,556.93,2388.1,9067.03,1.3,47.19,524.62,2388.06,8151.69,8.3774,0.03,393.0,2388.0,100.0,39.07,23.5512,102.0
18.0,346.0,0.0029,-0.0003,100.0,518.67,642.16,1585.45,1398.55,14.62,21.56,555.66,2388.04,9063.51,1.3,47.23,524.45,2388.01,8149.62,8.3469,0.03,392.0,2388.0,100.0,39.1,23.4244,101.0
18.0,347.0,-0.0009,0.0004,100.0,518.67,641.91,1583.92,1398.32,14.62,21.56,556.37,2388.07,9076.75,1.3,47.38,524.81,2388.07,8144.48,8.3349,0.03,393.0,2388.0,100.0,39.17,23.618,100.0
18.0,348.0,-0.0021,-0.0004,100.0,518.67,642.46,1583.85,1405.64,14.62,21.56,557.18,2388.04,9073.05,1.3,47.24,525.12,2388.08,8149.25,8.3331,0.03,393.0,2388.0,100.0,39.15,23.5212,99.0
18.0,349.0,-0.0015,0.0003,100.0,518.67,642.28,1595.16,1398.04,14.62,21.56,557.82,2388.14,9058.23,1.3,47.4,525.43,2388.08,8149.43,8.3285,0.03,391.0,2388.0,100.0,39.18,23.6448,98.0
18.0,350.0,-0.0032,-0.0003,100.0,518.67,642.27,1591.04,1401.52,14.62,21.56,556.2,2388.12,9064.22,1.3,47.42,524.57,2388.08,8143.82,8.3489,0.03,393.0,2388.0,100.0,38.98,23.4274,97.0
18.0,351.0,-0.0026,-0.0003,100.0,518.67,642.62,1585.89,1394.23,14.62,21.56,557.64,2388.08,9064.54,1.3,47.23,524.78,2388.06,8146.24,8.3817,0.03,393.0,2388.0,100.0,39.03,23.3811,96.0
18.0,352.0,0.0053,-0.0002,100.0,518.67,642.24,1591.6,1399.36,14.62,21.56,556.81,2388.07,9075.34,1.3,47.3,525.19,2388.06,8152.04,8.3455,0.03,395.0,2388.0,100.0,39.17,23.555,95.0
18.0,353.0,0.0039,-0.0002,100.0,518.67,641.98,1590.92,1405.54,14.62,21.56,556.3,2388.1,9071.1,1.3,47.47,524.67,2388.12,8158.37,8.335,0.03,393.0,2388.0,100.0,39.2,23.3589,94.0
18.0,354.0,-0.0017,-0.0005,100.0,518.67,641.8,1596.58,1407.0,14.62,21.56,556.38,2388.07,9063.79,1.3,47.24,525.0,2388.01,8154.33,8.3476,0.03,392.0,2388.0,100.0,39.13,23.5311,93.0
18.0,355.0,-0.0002,0.0003,100.0,518.67,642.76,1587.85,1408.23,14.62,21.56,556.9,2388.11,9068.13,1.3,47.45,525.52,2388.05,8150.37,8.3458,0.03,393.0,2388.0,100.0,39.26,23.3795,92.0
18.0,356.0,-0.0019,-0.0,100.0,518.67,642.27,1592.79,1410.15,14.62,21.56,557.92,2388.05,9070.92,1.3,47.42,525.31,2388.12,8154.43,8.353,0.03,392.0,2388.0,100.0,39.2,23.4948,91.0
18.0,357.0,0.0009,0.0002,100.0,518.67,642.35,1587.59,1399.06,14.62,21.57,558.53,2388.1,9067.62,1.3,47.51,526.11,2388.15,8154.45,8.3209,0.03,392.0,2388.0,100.0,39.13,23.4614,90.0
18.0,358.0,0.0027,0.0001,100.0,518.67,642.64,1595.56,1397.81,14.62,21.56,557.83,2388.03,9068.85,1.3,47.4,524.75,2388.1,8150.07,8.3567,0.03,393.0,2388.0,100.0,39.21,23.4855,89.0
18.0,359.0,0.0053,0.0005,100.0,518.67,642.94,1590.13,1409.57,14.62,21.56,558.01,2388.12,9070.89,1.3,47.41,525.41,2388.11,8150.56,8.3544,0.03,391.0,2388.0,100.0,38.97,23.4368,88.0
18.0,360.0,-0.0008,-0.0001,100.0,518.67,642.32,1587.36,1397.88,14.62,21.56,557.56,2388.1,9079.15,1.31,47.31,525.72,2388.09,8153.75,8.3332,0.03,393.0,2388.0,100.0,39.21,23.4793,87.0
18.0,361.0,0.001,-0.0001,100.0,518.67,642.18,1584.1,1397.8,14.62,21.56,557.14,2388.12,9073.51,1.3,47.46,525.08,2388.16,8153.13,8.3485,0.03,392.0,2388.0,100.0,39.21,23.5045,86.0
18.0,362.0,-0.0003,0.0004,100.0,518.67,642.24,1585.92,1405.8,14.62,21.56,558.23,2388.13,9071.86,1.3,47.53,525.45,2388.1,8153.14,8.3507,0.03,393.0,2388.0,100.0,39.2,23.4558,85.0
18.0,363.0,-0.0019,0.0,100.0,518.67,642.67,1590.34,1398.12,14.62,21.56,558.15,2388.11,9075.95,1.3,47.31,525.34,2388.17,8151.16,8.3219,0.03,395.0,2388.0,100.0,39.14,23.5589,84.0
18.0,364.0,-0.0003,0.0003,100.0,518.67,642.59,1587.82,1407.82,14.62,21.56,557.46,2388.11,9076.68,1.3,47.54,525.93,2388.07,8147.47,8.3609,0.03,392.0,2388.0,100.0,39.13,23.4112,83.0
18.0,365.0,-0.0056,0.0004,100.0,518.67,642.55,1586.42,1396.98,14.62,21.56,557.84,2388.06,9069.8,1.3,47.51,525.1,2388.11,8149.79,8.373,0.03,393.0,2388.0,100.0,39.29,23.6003,82.0
18.0,366.0,0.0007,0.0004,100.0,518.67,642.44,1593.18,1408.91,14.62,21.56,558.48,2388.13,9082.11,1.3,47.37,525.61,2388.13,8150.93,8.3275,0.03,393.0,2388.0,100.0,39.26,23.5295,81.0
18.0,367.0,-0.0007,0.0001,100.0,518.67,642.31,1592.32,1403.93,14.62,21.56,557.78,2388.11,9066.86,1.3,47.46,526.33,2388.14,8148.78,8.3712,0.03,393.0,2388.0,100.0,39.17,23.4137,80.0
18.0,368.0,0.001,0.0001,100.0,518.67,642.93,1581.97,1404.73,14.62,21.56,558.12,2388.09,9074.65,1.3,47.6,525.7,2388.1,8149.07,8.3585,0.03,392.0,2388.0,100.0,39.18,23.4895,79.0
18.0,369.0,-0.0018,-0.0001,100.0,518.67,642.62,1585.73,1403.54,14.62,21.56,557.64,2388.1,9075.59,1.3,47.16,526.1,2388.1,8149.65,8.3331,0.03,393.0,2388.0,100.0,39.0,23.4646,78.0
18.0,370.0,0.0001,-0.0001,100.0,518.67,642.1,1588.69,1409.47,14.62,21.56,558.67,2388.14,9071.22,1.31,47.33,526.05,2388.13,8158.76,8.3447,0.03,393.0,2388.0,100.0,39.1,23.5529,77.0
18.0,371.0,-0.0011,-0.0005,100.0,518.67,642.6,1585.27,1411.83,14.62,21.56,558.13,2388.19,9079.56,1.3,47.48,526.49,2388.1,8155.67,8.3049,0.03,392.0,2388.0,100.0,39.24,23.5323,76.0
18.0,372.0,0.0005,0.0004,100.0,518.67,643.03,1583.7,1397.35,14.62,21.56,558.44,2388.2,9079.91,1.3,47.25,526.41,2388.11,8150.66,8.3091,0.03,395.0,2388.0,100.0,39.21,23.5235,75.0
18.0,373.0,-0.0082,0.0004,100.0,518.67,642.65,1585.3,1399.59,14.62,21.56,558.16,2388.2,9082.15,1.3,47.49,525.81,2388.08,8155.37,8.3059,0.03,393.0,2388.0,100.0,39.37,23.4434,74.0
18.0,374.0,0.0038,-0.0003,100.0,518.67,642.65,1588.2,1404.03,14.62,21.56,558.15,2388.19,9077.65,1.3,47.44,525.7,2388.08,8150.8,8.3343,0.03,392.0,2388.0,100.0,39.3,23.5389,73.0
